year,name,gender,count
2006,Nora,F,1385
2006,Piper,F,1384
2006,Haylee,F,1374
2006,Kira,F,1362
2006,Monica,F,1362
2006,Alaina,F,1361
2006,Tessa,F,1352
2006,Carly,F,1351
2006,Heaven,F,1347
2006,Alivia,F,1322
2006,Guadalupe,F,1305
2006,Joanna,F,1288
2006,Carmen,F,1283
2006,Kailey,F,1274
2006,Allyson,F,1271
2006,Violet,F,1267
2006,Paris,F,1265
2006,Aniya,F,1262
2006,Lindsay,F,1248
2006,Cecilia,F,1245
2006,Ayla,F,1232
2006,Kayleigh,F,1230
2006,Rebekah,F,1226
2006,Hanna,F,1224
2006,Eleanor,F,1221
2006,Dulce,F,1220
2006,Katelynn,F,1217
2006,Alayna,F,1216
2006,Alison,F,1216
2006,Macy,F,1215
2006,Georgia,F,1214
2006,Nina,F,1212
2006,Kamryn,F,1205
2006,Eliana,F,1202
2006,Lola,F,1197
2006,Carolina,F,1196
2006,Kaylie,F,1195
2006,Kara,F,1191
2006,Tatiana,F,1187
2006,Selena,F,1162
2006,Leila,F,1161
2006,Miriam,F,1156
2006,Esther,F,1150
2006,Jadyn,F,1150
2006,Anastasia,F,1147
2006,Anahi,F,1142
2006,Cameron,F,1133
2006,Ashlynn,F,1127
2006,Izabella,F,1126
2006,Heidi,F,1124
2006,Josie,F,1124
2006,Jayda,F,1120
2006,Scarlett,F,1116
2006,Julie,F,1111
2006,Melody,F,1106
2006,Desiree,F,1102
2006,Kiera,F,1093
2006,Paola,F,1088
2006,Jaden,F,1086
2006,Callie,F,1085
2006,Hayley,F,1076
2006,Camille,F,1072
2006,Emerson,F,1069
2006,Aurora,F,1068
2006,Emely,F,1068
2006,Leilani,F,1067
2006,Daniella,F,1066
2006,Meredith,F,1064
2006,Estrella,F,1056
2006,Joselyn,F,1054
2006,Diamond,F,1052
2006,Skyler,F,1037
2006,April,F,1034
2006,Eden,F,1029
2006,Rylie,F,1027
2006,Brittany,F,1025
2006,Marisol,F,1021
2006,Meghan,F,1021
2006,Lizbeth,F,1018
2006,Nancy,F,1017
2006,Yasmin,F,1017
2006,Eliza,F,1015
2006,Celeste,F,1013
2006,Ryleigh,F,1007
2006,Lila,F,1006
2006,Shayla,F,1004
2006,Asia,F,1002
2006,Michaela,F,1002
2006,Fiona,F,990
2006,Annika,F,986
2006,Ivy,F,985
2006,Sasha,F,982
2006,Madeleine,F,980
2006,Lucia,F,976
2006,Heather,F,974
2006,Harmony,F,970
2006,Ashlee,F,969
2006,Claudia,F,966
2006,Rose,F,960
2006,Kaitlin,F,957
2006,Lexi,F,956
2006,Holly,F,955
2006,Helen,F,949
2006,Tatum,F,949
2006,Samara,F,947
2006,Bridget,F,945
2006,London,F,943
2006,Presley,F,939
2006,Danica,F,934
2006,Alina,F,932
2006,Wendy,F,930
2006,Natasha,F,919
2006,Shannon,F,919
2006,Kyleigh,F,916
2006,Madalyn,F,915
2006,Kaydence,F,913
2006,Alessandra,F,897
2006,Talia,F,895
2006,Sandra,F,891
2006,Phoebe,F,890
2006,Ruth,F,889
2006,Genevieve,F,888
2006,Sherlyn,F,887
2006,Cindy,F,881
2006,Iris,F,880
2006,Kaelyn,F,879
2006,Kathleen,F,877
2006,Kristen,F,876
2006,Addyson,F,874
2006,Priscilla,F,874
2006,Emilee,F,860
2006,Alissa,F,859
2006,Itzel,F,857
2006,Johanna,F,857
2006,Katrina,F,854
2006,Denise,F,853
2006,Nia,F,852
2006,Alice,F,846
2006,Brenna,F,845
2006,Cora,F,844
2006,Perla,F,843
2006,Janiya,F,838
2006,Angie,F,836
2006,Harley,F,835
2006,Nyla,F,835
2006,Janelle,F,822
2006,Kadence,F,814
2006,Rachael,F,814
2006,Ximena,F,814
2006,Rosa,F,812
2006,Annie,F,809
2006,Dana,F,809
2006,Nataly,F,809
2006,Nayeli,F,809
2006,Serena,F,808
2006,Kiana,F,801
2006,Brynn,F,800
2006,Kaylin,F,798
2006,Kristina,F,797
2006,Maddison,F,787
2006,Imani,F,784
2006,Kirsten,F,783
2006,Malia,F,783
2006,Marina,F,781
2006,Madyson,F,780
2006,Anya,F,777
2006,Patricia,F,776
2006,Lana,F,772
2006,Casey,F,770
2006,Madisyn,F,768
2006,Marley,F,766
2006,Sage,F,766
2006,Kassandra,F,763
2006,Hayden,F,761
2006,Lesly,F,761
2006,Emilia,F,758
2006,Yesenia,F,758
2006,Bryanna,F,748
2006,Francesca,F,747
2006,Kimora,F,747
2006,Aubree,F,745
2006,Sidney,F,745
2006,Haylie,F,743
2006,Kiley,F,742
2006,Lauryn,F,741
2006,Teagan,F,741
2006,Skye,F,740
2006,Fernanda,F,738
2006,Logan,F,737
2006,Raven,F,734
2006,Madilyn,F,732
2006,Christine,F,730
2006,Mercedes,F,728
2006,Raegan,F,727
2006,Dayanara,F,726
2006,Valentina,F,724
2006,Lilian,F,723
2006,Jaelyn,F,722
2006,Sarai,F,720
2006,Tania,F,718
2006,Elaina,F,716
2006,Taryn,F,716
2006,Lilliana,F,714
2006,Lacey,F,711
2006,Viviana,F,708
2006,Gloria,F,702
2006,Linda,F,700
2006,Tori,F,697
2006,Hallie,F,696
2006,Noelle,F,694
2006,Ainsley,F,693
2006,Kassidy,F,693
2006,Anne,F,689
2006,Hailee,F,689
2006,Ryan,F,689
2006,Brielle,F,688
2006,America,F,687
2006,Janiyah,F,686
