year,name,gender,count
2008,Regan,F,441
2008,Kasey,F,440
2008,Jaylee,F,437
2008,Julianne,F,437
2008,Annalise,F,435
2008,Greta,F,434
2008,Zion,F,434
2008,Felicity,F,433
2008,Lainey,F,433
2008,Elyse,F,432
2008,Aspen,F,430
2008,Kallie,F,430
2008,Carlee,F,429
2008,Iliana,F,427
2008,Susan,F,427
2008,Catalina,F,425
2008,Phoenix,F,425
2008,Akira,F,424
2008,Larissa,F,424
2008,Sonia,F,423
2008,Anabelle,F,420
2008,Joslyn,F,420
2008,Mollie,F,420
2008,Katrina,F,419
2008,Gia,F,417
2008,Judith,F,416
2008,Alexus,F,415
2008,Destiney,F,415
2008,Janet,F,415
2008,Ansley,F,414
2008,Haleigh,F,413
2008,Elsa,F,412
2008,Hillary,F,412
2008,Kaylyn,F,411
2008,Mareli,F,411
2008,Jazlynn,F,409
2008,Lorena,F,409
2008,Maci,F,409
2008,Carissa,F,408
2008,Milagros,F,408
2008,Stacy,F,408
2008,Cherish,F,407
2008,Kaylen,F,407
2008,Leanna,F,407
2008,Luz,F,407
2008,Shaniya,F,407
2008,Renee,F,406
2008,Jazmyn,F,404
2008,Charlie,F,403
2008,Chaya,F,403
2008,Elsie,F,403
2008,Abbie,F,401
2008,Cailyn,F,399
2008,Elaine,F,399
2008,Emmalee,F,399
2008,Luciana,F,399
2008,Dahlia,F,397
2008,Jamya,F,397
2008,Barbara,F,396
2008,Rosemary,F,396
2008,Mariyah,F,395
2008,Belinda,F,394
2008,Yadira,F,394
2008,Rhianna,F,393
2008,Dayami,F,392
2008,Aryana,F,391
2008,Celia,F,390
2008,Rayna,F,390
2008,Armani,F,388
2008,Cristal,F,388
2008,Campbell,F,387
2008,Cecelia,F,387
2008,Amina,F,386
2008,Eileen,F,386
2008,Aisha,F,384
2008,Patience,F,384
2008,Sanaa,F,384
2008,Ally,F,383
2008,Leyla,F,382
2008,Mayra,F,382
2008,Amirah,F,381
2008,Araceli,F,381
2008,Chanel,F,380
2008,Selah,F,380
2008,Amelie,F,379
2008,Kaiya,F,379
2008,Averie,F,378
2008,Keyla,F,378
2008,Giovanna,F,377
2008,Paloma,F,377
2008,Dominique,F,376
2008,Miah,F,376
2008,Zara,F,376
2008,Aimee,F,375
2008,Precious,F,375
2008,Adrienne,F,374
2008,Alisson,F,374
2008,Kelsie,F,373
2008,Angeline,F,372
2008,Alma,F,369
2008,Charity,F,369
2008,Cierra,F,369
2008,Janae,F,369
2008,Brisa,F,368
2008,Frances,F,368
2008,Janiah,F,367
2008,Isabell,F,366
2008,Shyla,F,365
2008,Annabel,F,361
2008,Jacquelyn,F,361
2008,Marianna,F,361
2008,Jaylah,F,360
2008,Karissa,F,360
2008,Kierra,F,359
2008,Edith,F,358
2008,Karlie,F,358
2008,Olive,F,358
2008,Jacey,F,357
2008,Deborah,F,356
2008,Jaylyn,F,356
2008,Xiomara,F,356
2008,Mara,F,355
2008,Damaris,F,354
2008,India,F,353
2008,Moriah,F,353
2008,Kendal,F,352
2008,Tamara,F,351
2008,Ayana,F,350
2008,Evelin,F,350
2008,Briley,F,349
2008,Charlee,F,349
2008,Kayley,F,349
2008,Nylah,F,347
2008,Saige,F,346
2008,Savanah,F,346
2008,Abbey,F,344
2008,Ann,F,344
2008,Matilda,F,344
2008,Hana,F,343
2008,Lizeth,F,343
2008,Giada,F,342
2008,Karly,F,342
2008,Theresa,F,341
2008,Jazlene,F,340
2008,Ashly,F,339
2008,Gillian,F,339
2008,Ireland,F,339
2008,Beatrice,F,338
2008,Yasmine,F,338
2008,Maleah,F,337
2008,Mylie,F,337
2008,Corinne,F,336
2008,Keely,F,335
2008,Kenna,F,335
2008,Tianna,F,335
2008,Karma,F,333
2008,Tanya,F,333
2008,Salma,F,332
2008,Shyann,F,332
2008,Evie,F,331
2008,Adalynn,F,330
2008,Ryann,F,330
2008,Areli,F,329
2008,Kaley,F,328
2008,Gina,F,326
2008,Meadow,F,325
2008,Roselyn,F,325
2008,Aliza,F,324
2008,Jaylen,F,324
2008,Kaila,F,324
2008,Nathaly,F,324
2008,Makena,F,323
2008,Natalya,F,323
2008,Rayne,F,323
2008,Yuliana,F,323
2008,Lilianna,F,322
2008,Abagail,F,321
2008,Belen,F,321
2008,Tess,F,321
2008,Ali,F,320
2008,Alisa,F,320
2008,Jocelynn,F,320
2008,June,F,320
2008,Lillianna,F,319
2008,Mattie,F,319
2008,Aracely,F,318
2008,Joyce,F,318
2008,Litzy,F,318
2008,Thalia,F,318
2008,Tia,F,318
2008,Kristin,F,317
2008,Zaniyah,F,317
2008,Libby,F,316
2008,Taniya,F,316
2008,Jaslyn,F,315
2008,Sarahi,F,315
2008,Frida,F,314
2008,Gemma,F,314
2008,Giuliana,F,313
2008,Micah,F,313
2008,Krista,F,312
2008,Lorelai,F,312
2008,Valery,F,312
2008,Adison,F,311
2008,Deja,F,311
2008,Lailah,F,310
2008,Magdalena,F,310
2008,Yamilet,F,310
2008,Jewel,F,309
2008,Mckinley,F,309
2008,Carina,F,308
2008,Karli,F,308
2008,Mira,F,308
2008,Brynlee,F,307
2008,Stephany,F,306
2008,Aliana,F,304
2008,Cassie,F,304
2008,Shirley,F,304
2008,Mina,F,303
2008,Charlize,F,302
2008,Raelynn,F,302
2008,Karley,F,301
2008,Marlie,F,301
2008,Ariella,F,300
2008,Cloe,F,300
2008,Taniyah,F,300
2008,Lina,F,299
2008,Nola,F,299
2008,Alani,F,298
2008,Dalia,F,298
2008,Raina,F,298
2008,Anabella,F,297
2008,Bria,F,297
2008,Monique,F,297
2008,Sanai,F,297
2008,Kamari,F,296
2008,Ashleigh,F,295
2008,Mariela,F,295
2008,Reina,F,295
2008,Alia,F,293
2008,Leia,F,293
2008,Ashanti,F,292
2008,Lara,F,292
2008,Lilia,F,292
2008,Justine,F,291
2008,Maribel,F,291
2008,Princess,F,291
2008,Tiara,F,291
2008,Paityn,F,290
2008,Abigayle,F,289
2008,Chana,F,289
